# generated_utc	2026-08-15T00:50:25+00:00
# script	probe_v13.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	7320
case_id	branch	family	treatment	direction	rank	token_id	token	delta_logit
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	4	35407	Reviewer	1.395393
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	5	31253	inctions	1.376228
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	6	39142	ThumbnailImage	1.374222
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	7	154	�	1.373322
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	8	39500	osponsors	1.371964
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	9	30208	 externalTo	1.371948
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	PROMOTED	10	181	�	1.371368
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	1	23608	 autumn	1.059479
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	2	16965	 overhead	1.062691
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	3	16370	far	1.06665
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	4	33424	 Autumn	1.069443
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	5	25718	forth	1.070717
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	6	6329	---	1.072739
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	7	1290	 far	1.07283
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	8	438	--	1.073769
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	9	960	—	1.074219
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	SUPPRESSED	10	13	.	1.074623
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	1	503	 out	-0.013
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	2	10868	 picking	-0.013054
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	3	7891	 gotten	-0.013634
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	4	43079	 raining	-0.014168
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	5	17246	 selecting	-0.014168
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	6	7975	Out	-0.014824
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	7	27416	 awhile	-0.015076
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	8	29620	 Gets	-0.015923
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	9	13178	 rated	-0.016342
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	PROMOTED	10	1972	 getting	-0.01693
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	1	24660	lia	-0.076088
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	2	39928	urat	-0.075401
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	3	1968	ript	-0.07325
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	4	879	ility	-0.073204
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	5	32771	llular	-0.072479
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	6	28051	icz	-0.072296
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	7	32563	opter	-0.072166
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	8	5058	liam	-0.072128
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	9	40634	ipel	-0.071976
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	SUPPRESSED	10	3935	uty	-0.071854
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	1	10298	senal	0.727234
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	2	23765	vable	0.707077
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	3	42983	ワン	0.671799
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	4	39563	shock	0.635162
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	5	38720	icho	0.633621
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	6	41365	��	0.633415
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	7	45539	��	0.632179
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	8	21621	ariat	0.630241
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	9	26876	 turkey	0.624763
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	PROMOTED	10	30181	busters	0.624184
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	1	33641	glers	-0.034889
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	2	20424	into	-0.002655
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	3	902	ments	0.001076
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	4	1567	augh	0.020683
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	5	10137	pled	0.0298
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	6	927	stem	0.033028
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	7	40779	reads	0.035942
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	8	1431	ified	0.043045
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	9	1967	itter	0.043663
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	SUPPRESSED	10	15515	ews	0.045166
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	1	10298	senal	2.99176
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	2	19896	 starters	2.609268
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	3	35407	Reviewer	2.577911
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	4	42052	 consultations	2.561546
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	5	14341	PDATE	2.531578
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	6	14647	 jihad	2.504951
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	7	11585	eatures	2.475815
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	8	35536	 Cases	2.464142
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	9	40571	 Kik	2.438133
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	PROMOTED	10	19227	avorite	2.434784
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	1	33663	lein	-0.107063
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	2	36368	enance	-0.078232
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	3	42200	behind	0.01693
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	4	1732	lement	0.018929
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	5	38246	slow	0.030067
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	6	33218	 downstream	0.071274
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	7	26625	 softly	0.09951
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	8	6432	terday	0.117409
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	9	34481	onen	0.118896
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_TEAM_38_1103_2094	SUPPRESSED	10	30268	rha	0.142838
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	1	7188	 moments	0.007408
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	2	2456	 words	0.005836
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	3	3313	 sil	0.002167
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	4	9021	 procedures	-0.008209
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	5	10245	 instances	-0.00985
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	6	29895	 blasts	-0.010956
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	7	29191	 terminology	-0.010963
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	8	44473	 handcuffs	-0.011024
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	9	21296	 irony	-0.011078
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	PROMOTED	10	22072	 realities	-0.011169
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	1	6083	hered	-0.256805
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	2	32391	�	-0.243073
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	3	45392	dayName	-0.243027
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	4	16448	REL	-0.240784
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	5	32074	arte	-0.236038
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	6	16126	 Neither	-0.234001
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	7	40277	Actor	-0.231461
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	8	37807	 Whoever	-0.230484
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	9	12025	Facebook	-0.229256
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1508	SUPPRESSED	10	37214	Limited	-0.228996
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	1	31424	kefeller	-0.003532
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	2	50087	SPA	-0.006981
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	3	6160	iency	-0.007301
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	4	42175	igrate	-0.008636
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	5	21156	atable	-0.009392
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	6	32193	 Headquarters	-0.009827
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	7	34734	atcher	-0.010307
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	8	35072	у	-0.010391
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	9	41411	 Ammunition	-0.010612
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	PROMOTED	10	48458	ザ	-0.010719
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	1	31775	asionally	-0.0569
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	2	704	hed	-0.056496
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	3	12638	 Indones	-0.055298
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	4	42595	cens	-0.055115
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	5	20029	Five	-0.054909
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	6	1886	aged	-0.054436
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	7	40280	 Tens	-0.054214
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	8	48041	 Ong	-0.054138
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	9	3808	rs	-0.053619
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_234	SUPPRESSED	10	9603	theless	-0.053543
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_MATCHED_1_2761	PROMOTED	1	15755	 millenn	0.887375
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_MATCHED_1_2761	PROMOTED	2	12123	 determination	0.798187
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_MATCHED_1_2761	PROMOTED	3	28204	 resemblance	0.769997
